ID,DadID,MaID
7140,2106,5099
7141,2106,5099
7142,3168,3879
7143,2562,4958
7144,4941,2241
7145,2106,5194
7146,2927,2795
7147,2232,3899
7148,2232,4235
7149,4485,5266
7150,3749,2993
7151,4004,4060
7152,4004,4060
7153,3809,5196
7154,2602,5254
7155,2700,5457
7156,4344,5302
7157,2700,5457
7158,4344,1927
7159,2700,5457
7160,2602,5254
7161,2562,3301
7162,2386,3284
7163,3330,4261
7164,4941,5476
7165,1847,5499
7166,4941,5476
7167,2385,3270
7168,4086,4295
7169,3113,1435
7170,3113,1435
7171,3113,1435
7172,3911,5252
7173,3113,1435
7174,2700,5485
7175,3893,3914
7176,3893,3914
7177,3330,4318
7178,4004,4093
7179,4002,4296
7180,2385,5239
7181,2385,5239
7182,4004,3883
7183,3749,4351
7184,5316,5471
7185,5316,5184
7186,3550,4990
7187,5388,2810
7188,4104,5151
7189,4460,5031
7190,3113,1945
7191,4104,5255
7192,5002,3448
7193,4460,5031
7194,4971,5385
7195,5002,4190
7196,3113,2435
7197,2562,4152
7198,1847,4058
7199,2562,4152
7200,2700,2608
7201,4799,5226
7202,5075,4396
7203,3113,4793
7204,5002,4195
7205,5299,5070
7206,5299,5070
7207,4799,5226
7208,3749,4266
7209,5316,4951
7210,2602,3144
7211,3749,4044
7212,3749,4044
7213,1847,3990
7214,1850,4123
7215,2385,5198
7216,5426,5067
7217,2386,5199
7218,2386,5199
7219,4941,5263
7220,4941,5263
7221,2283,5076
7222,4004,5161
7223,3911,3082
7224,3550,5458
7225,5030,5203
7226,2602,5366
7227,2386,3133
7228,4104,5430
7229,2602,5366
7230,2699,3931
7231,4104,5379
7232,4104,2716
7233,2386,3133
7234,2699,3931
7235,3730,4111
7236,3749,4236
7237,4408,4067
7238,3730,4219
7239,2562,3750
7240,2562,4156
7241,4344,4089
7242,4001,5163
7243,4103,4217
7244,4001,5229
7245,4001,5229
7246,2283,5314
7247,4001,3250
7248,4001,5229
7249,3730,1869
7250,1847,5160
7251,2232,3977
7252,1847,5160
7253,2699,2571
7254,5002,1541
7255,4408,2215
7256,4941,5102
7257,4029,5144
7258,2232,3970
7259,4408,2215
7260,5237,5028
7261,2602,2847
7262,2385,5068
7263,5237,5312
7264,2385,5068
7265,1421,5033
7266,5066,5498
7267,5066,4043
7268,3730,4070
7269,3730,2058
7270,4004,5257
7271,4408,4247
7272,3168,5246
7273,5066,4106
7274,5002,3968
7275,5066,4063
7276,4004,1877
7277,4408,5502
7278,5066,4074
7279,5066,2068
7280,3730,4399
7281,3809,5432
7282,4971,4454
7283,1847,4972
7284,5066,2068
7285,4001,5230
7286,3730,4399
7287,4001,4452
7288,3893,5311
7289,3893,5311
7290,3900,3439
7291,2602,4397
7292,2602,4397
7293,2429,5069
7294,4103,5352
7295,3550,5378
7296,5388,5628
7297,2429,5069
7298,4104,5659
7299,2875,5463
7300,4408,4370
7301,5251,5372
7302,4971,4059
7303,4971,2963
7304,4971,2963
7305,4001,3560
7306,4980,2629
7307,5284,5205
7308,4460,5513
7309,3749,4314
7310,3749,3627
7311,5002,3980
7312,3749,4314
7313,4971,3963
7314,3809,4249
7315,3749,4314
7316,4460,5513
7317,3809,4484
7318,3809,4505
7319,5030,5454
7320,2283,5026
7321,2385,5349
7322,3920,4957
7323,4485,4455
7324,2283,5026
7325,3809,4321
7326,4104,5363
7327,3457,5086
7328,2699,4122
7329,5143,5626
7330,5388,1963
7331,2602,1753
7332,5310,5674
7333,5388,1963
7334,3550,5638
7335,5030,2460
7336,3550,5638
7337,5310,5657
7338,3550,2567
7339,5310,5657
7340,2602,2727
7341,5251,5611
7342,5284,1479
7343,2602,2727
7344,5002,3360
7345,5002,3360
7346,3113,5608
7347,5002,1921
7348,2602,4479
7349,5002,1921
7350,3730,2715
7351,3730,2715
7352,5237,5461
7353,3730,1817
7354,5237,5308
7355,3730,1817
7356,3893,5401
7357,5143,5627
7358,4104,5582
7359,5143,5627
7360,5237,5298
7361,5508,3945
7362,5030,4422
7363,4104,4822
7364,3168,4442
7365,3168,4442
7366,5418,4480
7367,3911,4197
7368,5418,4480
7369,5418,4489
7370,5418,4489
7371,4086,5546
7372,3730,4467
7373,1847,4466
7374,5508,5559
7375,1847,2663
7376,4104,4030
7377,5002,4064
7378,4408,5647
7379,5002,4064
7380,5251,5708
7381,4004,5698
7382,4003,5365
7383,5002,4319
7384,5002,4319
7385,5002,4319
7386,4001,3663
7387,3749,2855
7388,3749,2855
7389,2385,3846
7390,5002,4560
7391,4001,5003
7392,5002,4560
7393,3559,5464
7394,3920,5652
7395,5066,5645
7396,5284,5242
7397,5062,5470
7398,5237,1440
7399,5388,4524
7400,2699,4225
7401,5560,4421
7402,5560,4421
7403,5560,3357
7404,2699,5468
7405,2700,4273
7406,4460,1873
7407,4460,1873
7408,5560,3357
7409,5560,3357
7410,5418,2930
7411,5418,2930
7412,5418,4568
7413,5418,2930
7414,5418,4366
7415,5418,4366
7416,3749,4246
7417,3749,4246
7418,3749,4246
7419,5418,4753
7420,5418,4753
7421,4971,1373
7422,5237,5658
7423,3911,2522
7424,2429,5436
7425,5560,5441
7426,5143,5724
7427,5560,5441
7428,5560,5441
7429,5251,4529
7430,5251,1305
7431,5508,5758
7432,5696,4243
7433,3324,3590
7434,2602,2756
7435,5561,4463
7436,5561,4463
7437,5561,4463
7438,5251,5796
7439,5284,2423
7440,3893,5670
7441,2214,4026
7442,4001,4666
7443,5560,1591
7444,3730,2186
7445,3730,2186
7446,4941,4013
7447,4001,4666
7448,3730,2186
7449,3893,5660
7450,3749,4776
7451,3749,4776
7452,5418,5064
7453,5418,5064
7454,2602,5822
7455,5418,5064
7456,4485,5399
7457,4103,2704
7458,2429,1799
7459,3550,4427
7460,4485,3517
7461,5561,2824
7462,2429,1799
7463,3550,4427
7464,3550,4795
7465,4002,3197
7466,3550,2648
7467,5237,2563
7468,5418,4579
7469,5237,2563
7470,3550,2024
7471,4971,2310
7472,4485,3623
7473,4485,3623
7474,5002,5595
7475,4002,4770
7476,5696,3644
7477,4002,3632
7478,3550,3145
7479,4001,4655
7480,4485,1832
7481,4002,3650
7482,4485,5586
7483,4002,3650
7484,5388,5686
7485,5388,2301
7486,4408,2755
7487,5388,5686
7488,5388,2301
7489,5388,2301
7490,3866,5074
7491,4103,2540
7492,2429,4464
7493,5418,3976
7494,4103,4622
7495,4103,4622
7496,4103,4465
7497,4103,2540
7498,2429,4464
7499,5561,4760
7500,4103,4140
7501,5284,4773
7502,5284,4773
7503,3866,5591
7504,5418,4589
7505,2700,3378
7506,4460,2308
7507,5418,2784
7508,5508,3934
7509,4485,2701
7510,5696,4882
7511,4002,3602
7512,3324,2995
7513,3324,2995
7514,5143,5874
7515,4004,1423
7516,4004,1423
7517,4004,1423
7518,4971,2242
7519,5967,5564
7520,5949,5613
7521,4485,1801
7522,5030,5479
7523,3330,5571
7524,3893,3626
7525,5030,5479
7526,5062,1409
7527,4408,4704
7528,5815,3171
7529,4408,4704
7530,3749,3516
7531,5815,3746
7532,3893,4525
7533,5561,4694
7534,4408,4704
7535,5062,1409
7536,5957,4754
7537,5957,4754
7538,4941,4688
7539,5561,1732
7540,5957,4754
7541,5957,5049
7542,3893,3492
7543,5957,4754
7544,5957,4754
7545,4941,4688
7546,4103,3023
7547,5561,1732
7548,5561,4906
7549,2214,3151
7550,2214,3151
7551,3330,3155
7552,3550,4668
7553,5696,4706
7554,4485,5265
7555,5251,2815
7556,4971,4805
7557,5949,4823
7558,4408,1718
7559,5949,4823
7560,5062,5580
7561,5062,5580
7562,5418,4534
7563,3550,1292
7564,5062,5580
7565,3893,4583
7566,4971,4885
7567,2214,4593
7568,3893,4583
7569,5980,4641
7570,5980,4641
7571,5002,3227
7572,4103,4507
7573,4971,3643
7574,4103,4507
7575,5002,3228
7576,5460,3164
7577,3168,4451
7578,5696,4238
7579,4971,4569
7580,3917,5624
7581,5560,3274
7582,3866,4723
7583,5418,4611
7584,5957,4739
7585,3210,5755
7586,5418,4611
7587,4408,2555
7588,4971,3103
7589,5418,4755
7590,5957,4691
7591,4485,1786
7592,5561,4689
7593,5560,5038
7594,5561,3481
7595,5418,4755
7596,5561,3481
7597,5418,4755
7598,4971,3652
7599,5696,4416
7600,5696,4836
7601,5957,2609
7602,5062,4721
7603,4001,5051
7604,4029,5001
7605,3749,4561
7606,4460,3799
7607,3911,3657
7608,4460,3799
7609,4460,3875
7610,4971,4418
7611,2700,4429
7612,5418,2303
7613,4460,5512
7614,5002,4978
7615,2385,3312
7616,4971,4418
7617,5418,4942
7618,2385,4638
7619,3911,3744
7620,5957,5889
7621,4460,2568
7622,5002,3807
7623,4103,5914
7624,4103,5914
7625,5815,4027
7626,5002,5011
7627,5949,2853
7628,5949,2853
7629,5062,5780
7630,5002,5148
7631,5062,4726
7632,2214,4585
7633,6089,2794
7634,5251,3396
7635,5975,4911
7636,5927,3840
7637,4460,6019
7638,5560,5490
7639,5949,5882
7640,4003,4769
7641,5949,5882
7642,4485,5450
7643,4003,4769
7644,5418,4910
7645,5062,3795
7646,3550,5723
7647,5062,3795
7648,2214,5609
7649,5957,4956
7650,5062,3795
7651,3550,5723
7652,4408,5200
7653,5957,4956
7654,5957,4956
7655,5062,3785
7656,6089,5549
7657,5418,1874
7658,2429,3796
7659,4485,5048
7660,5560,5540
7661,4941,4346
7662,5560,5540
7663,5560,5540
7664,5560,5540
7665,4460,5979
7666,5560,3129
7667,5949,3767
7668,4485,3804
7669,4485,3804
7670,5949,3767
7671,5949,5005
7672,5949,5005
7673,5815,4801
7674,5815,4801
7675,5815,4801
7676,4408,4849
7677,4408,4849
7678,4485,4590
7679,4408,2935
7680,3911,3859
7681,5950,5827
7682,2429,3234
7683,5002,5759
7684,5418,4803
7685,5418,4803
7686,5957,3563
7687,2429,3234
7688,5508,5063
7689,4941,3682
7690,5508,5063
7691,3550,5105
7692,2429,2420
7693,5062,3271
7694,5251,5868
7695,5251,5868
7696,5299,5073
7697,5251,5868
7698,3324,4642
7699,3324,4642
7700,5251,3867
7701,3550,3798
7702,4971,3125
7703,4408,5303
7704,3550,5197
7705,5560,3722
7706,5942,5065
7707,5942,5065
7708,5942,5065
7709,5251,5969
7710,5002,2296
7711,4001,3172
7712,4001,3172
7713,5251,5969
7714,5561,2285
7715,5967,5084
7716,5957,3493
7717,5696,5041
7718,4941,3683
7719,4941,3683
7720,4941,4858
7721,4941,5965
7722,4941,5965
7723,4941,5962
7724,4941,2561
7725,4941,4858
7726,5696,4806
7727,4941,2561
7728,5927,3803
7729,5927,3803
7730,4408,1956
7731,5927,3803
7732,4460,5911
7733,5561,4884
7734,6089,5010
7735,5561,4884
7736,4408,1956
7737,5561,4884
7738,3550,2814
7739,5418,4566
7740,5418,5213
7741,5815,5183
7742,4485,3898
7743,3911,2205
7744,3911,2205
7745,5696,5186
7746,5284,4660
7747,5251,5978
7748,4971,6041
7749,5696,2757
7750,3550,5959
7751,3550,5959
7752,3163,5844
7753,4460,4612
7754,5957,5228
7755,4001,6084
7756,5974,5789
7757,5974,5789
7758,4460,4612
7759,4460,4857
7760,4485,6054
7761,4485,3696
7762,4485,6054
7763,5421,4860
7764,4460,4857
7765,4460,3852
7766,4971,3989
7767,4485,3148
7768,4485,3148
7769,5957,5176
7770,5957,5176
7771,6284,4196
7772,5696,2183
7773,6284,4559
7774,5957,5176
7775,4460,4851
7776,4971,4661
7777,6284,4196
7778,4485,3810
7779,5143,5970
7780,4485,3810
7781,4485,1749
7782,4485,1749
7783,5957,4105
7784,4971,3797
7785,4971,3797
7786,5957,4841
7787,4971,3797
7788,4971,3797
7789,4485,3895
7790,5951,6108
7791,2429,3569
7792,2429,3569
7793,5418,5161
7794,4004,3956
7795,5957,5476
7796,4941,5390
7797,4941,5162
7798,5957,5476
7799,3917,5990
7800,5561,3419
7801,4408,5132
7802,4941,5162
7803,5561,3419
7804,4941,3301
7805,4941,4057
7806,5388,4061
7807,5949,3878
7808,4941,5184
7809,5418,5368
7810,5388,4061
7811,4408,5503
7812,4408,5334
7813,5418,5142
7814,5696,3567
7815,5002,3979
7816,5696,6014
7817,5927,4318
7818,5967,5583
7819,5967,5583
7820,5251,5497
7821,5927,4318
7822,5949,4093
7823,5696,6057
7824,5696,5187
7825,6288,4190
7826,6288,4190
7827,5927,3964
7828,5927,3964
7829,5560,5901
7830,3163,5252
7831,5966,6030
7832,4104,4161
7833,4104,6075
7834,6288,3448
7835,4941,6123
7836,4941,6123
7837,4460,4152
7838,4001,3914
7839,4001,3914
7840,6284,5278
7841,4460,4152
7842,4460,4396
7843,4460,5413
7844,4460,4396
7845,5967,4387
7846,4971,4058
7847,6288,4044
7848,6288,4044
7849,5418,5241
7850,5418,5241
7851,5560,5067
7852,5560,5070
7853,6288,4044
7854,5967,4387
7855,5560,5216
7856,4460,3990
7857,6284,4180
7858,5561,3098
7859,5560,5067
7860,4460,3990
7861,4460,3990
7862,6217,3133
7863,4408,5944
7864,6217,3133
7865,4941,5085
7866,5418,3811
7867,5949,6073
7868,4103,5452
7869,5460,5202
7870,3550,5909
7871,3550,5909
7872,4103,5389
7873,3893,4236
7874,5927,5227
7875,5561,3494
7876,5388,3923
7877,4103,2239
7878,5949,4847
7879,5949,4847
7880,3893,3977
7881,4103,5458
7882,5949,4847
7883,5460,4294
7884,6255,5453
7885,4103,3495
7886,4103,4219
7887,5062,5439
7888,5949,5160
7889,4103,5420
7890,6284,5485
7891,5062,5439
7892,6217,5384
7893,5002,4235
7894,4971,4881
7895,5002,4235
7896,5062,5195
7897,5062,5195
7898,4971,4881
7899,6224,6058
7900,5460,5225
7901,5460,5225
7902,6284,6146
7903,5143,6153
7904,4103,5448
7905,4103,5031
7906,4103,3750
7907,4103,5031
7908,4941,3144
7909,4941,3144
7910,5460,5163
7911,4103,3750
7912,5949,5099
7913,6288,5033
7914,6288,5033
7915,5696,3931
7916,5696,4063
7917,4103,5430
7918,4460,5515
7919,4103,5498
7920,5388,5370
7921,5696,2818
7922,3893,3968
7923,5388,5370
7924,5696,2818
7925,6224,5313
7926,5388,4536
7927,4103,2068
7928,5251,3988
7929,5949,5910
7930,4103,2068
7931,6288,5264
7932,4103,2068
7933,4003,6083
7934,4103,4334
7935,4103,4334
7936,4941,5462
7937,6217,6169
7938,3917,3627
7939,3917,3627
7940,2429,6190
7941,3911,4087
7942,4971,3963
7943,5561,4217
7944,4971,3963
7945,5921,3477
7946,4103,5378
7947,5921,3477
7948,5921,3477
7949,5561,4217
7950,5560,5321
7951,4971,3963
7952,5561,4217
7953,5967,5427
7954,5967,5427
7955,5957,5533
7956,5002,4522
7957,4971,2629
7958,4971,5535
7959,5062,6151
7960,4971,5510
7961,6284,4191
7962,4941,5639
7963,5143,4153
7964,5942,5442
7965,4971,5618
7966,5942,5442
7967,4941,6003
7968,4971,5618
7969,4941,6003
7970,4941,4397
7971,5815,5486
7972,3324,4526
7973,5815,5486
7974,4941,5513
7975,5927,4178
7976,4971,5608
7977,4941,5513
7978,4941,5513
7979,4002,4455
7980,6255,5528
7981,6288,5245
7982,4002,4455
7983,6255,5528
7984,4971,5631
7985,4971,2963
7986,4941,5610
7987,6288,1921
7988,4941,5610
7989,4941,5610
7990,6288,3529
7991,5561,1817
7992,3324,4369
7993,6288,3529
7994,5942,5968
7995,5561,1817
7996,5561,1817
7997,5251,4415
7998,4971,5579
7999,5002,5402
8000,4971,5579
8001,6414,3965
8002,4103,5369
8003,6414,3965
8004,6414,3965
8005,6414,4109
8006,5957,4480
8007,5957,6276
8008,4003,5550
8009,5002,4441
8010,5957,5559
8011,3893,4505
8012,6217,6219
8013,6581,5658
8014,5418,4523
8015,3893,4505
8016,5942,6332
8017,4408,5649
8018,3550,5527
8019,5957,5542
8020,5418,6286
8021,3550,2289
8022,6651,6132
8023,6217,5068
8024,6217,5068
8025,3550,5640
8026,4460,4400
8027,6217,5068
8028,6581,6205
8029,6430,6196
8030,6562,6331
8031,4460,5645
8032,6391,4402
8033,6288,5668
8034,5989,4313
8035,5949,1527
8036,5949,1527
8037,5989,4313
8038,5062,5286
8039,6581,5131
8040,6314,2727
8041,6391,5003
8042,6414,4260
8043,6285,6218
8044,6285,6218
8045,6285,6218
8046,5989,6292
8047,5560,5599
8048,4971,4069
8049,4460,4262
8050,5942,6302
8051,6562,5687
8052,6562,5687
8053,4003,1476
8054,5967,4421
8055,4002,5623
8056,4002,5623
8057,5002,3272
8058,4029,6334
8059,5957,5727
8060,6429,6432
8061,5957,5727
8062,3550,6324
8063,5957,4225
8064,6217,6297
8065,6400,1375
8066,5418,6369
8067,5957,4088
8068,5418,6369
8069,5957,4225
8070,6217,6297
8071,5957,4225
8072,5957,4088
8073,5418,6369
8074,4103,5787
8075,6400,4727
8076,6288,4643
8077,6288,4776
8078,6400,4727
8079,6089,6365
8080,6414,4753
8081,4971,1629
8082,6295,6349
8083,3550,6448
8084,6089,5670
8085,6089,5641
8086,6089,5670
8087,5002,4298
8088,5949,6542
8089,6400,6377
8090,6055,6026
8091,5815,5747
8092,5388,6277
8093,6414,3145
8094,6055,5242
8095,5957,2704
8096,5957,4619
8097,6298,5647
8098,5957,5796
8099,6700,2824
8100,6429,5601
8101,5002,3623
8102,5957,3162
8103,5957,3162
8104,4408,6464
8105,6314,5689
8106,5957,4571
8107,6224,3846
8108,6391,6475
8109,3911,4653
8110,5460,6481
8111,6217,6307
8112,6414,4824
8113,6217,6327
8114,5989,6407
8115,5989,6407
8116,6651,4025
8117,6284,4281
8118,6414,2540
8119,6430,5565
8120,6414,2540
8121,6414,2540
8122,5460,3540
8123,3900,3561
8124,5460,3540
8125,5949,4800
8126,5460,6463
8127,6430,6405
8128,5949,4800
8129,6400,5480
8130,5949,6012
8131,6414,5551
8132,5815,5860
8133,6400,4773
8134,5949,5678
8135,5949,4882
8136,6333,2701
8137,6333,4639
8138,5989,1305
8139,6284,5785
8140,6333,4639
8141,6391,5392
8142,6255,4756
8143,6693,5716
8144,6564,3136
8145,6333,3602
8146,6391,1797
8147,6255,4756
8148,6255,4756
8149,5942,6299
8150,6401,3506
8151,6581,6364
8152,6581,6364
8153,6581,6364
8154,6428,6495
8155,6217,6402
8156,6217,6402
8157,6217,6402
8158,6428,6495
8159,6217,6379
8160,6429,4567
8161,6429,4567
8162,6700,4622
8163,6706,5534
8164,6217,6379
8165,6706,4754
8166,3911,4490
8167,6414,1732
8168,6217,6379
8169,6314,5049
8170,6651,4907
8171,5949,4443
8172,6693,4427
8173,6314,5049
8174,5949,5701
8175,6693,4427
8176,5949,3111
8177,6314,4228
8178,6314,4228
8179,6691,6482
8180,6288,6510
8181,3911,5571
8182,3911,4670
8183,6691,6482
8184,5942,3338
8185,6314,4007
8186,5460,4525
8187,6651,4688
8188,6314,4906
8189,6428,5847
8190,5460,5637
8191,5460,1801
8192,5460,4657
8193,6217,6441
8194,5460,5637
8195,5460,3492
8196,5460,1801
8197,5460,5637
8198,6428,6584
8199,6706,4690
8200,6453,3572
8201,6453,3572
8202,6291,6225
8203,6562,4640
8204,6679,4905
8205,6414,4839
8206,6562,4640
8207,6679,6567
8208,6288,6602
8209,6679,4905
8210,6414,4839
8211,6731,4426
8212,6414,3147
8213,6700,3110
8214,6700,4706
8215,6700,3110
8216,6700,4430
8217,6288,3516
8218,6706,5669
8219,6706,5669
8220,6693,4823
8221,6693,4823
8222,6288,3516
8223,5062,5362
8224,6564,6351
8225,5949,4382
8226,5062,4641
8227,5062,4641
8228,6333,4486
8229,5062,4641
8230,6314,2899
8231,6333,4486
8232,3911,4644
8233,6333,4486
8234,5949,6565
8235,5949,6563
8236,3911,4644
8237,6232,5570
8238,6089,4201
8239,6288,3658
8240,6391,4602
8241,6288,3658
8242,5002,3230
8243,6391,4602
8244,5949,1292
8245,5002,3020
8246,5460,5629
8247,6429,3090
8248,5002,3020
8249,6679,3376
8250,6428,2266
8251,6428,2266
8252,5989,6018
8253,6651,6560
8254,6699,4763
8255,6285,6508
8256,6284,1871
8257,6651,6560
8258,6706,2390
8259,6706,4755
8260,6430,3274
8261,6414,2027
8262,6706,4755
8263,5989,5052
8264,6937,4740
8265,6414,4989
8266,6706,4775
8267,6400,6192
8268,6400,6192
8269,6564,5001
8270,3911,4583
8271,3911,4583
8272,6564,5001
8273,3911,4561
8274,3911,5680
8275,6288,3640
8276,6429,5572
8277,6810,6427
8278,6679,4273
8279,6679,4273
8280,6937,1866
8281,5696,6674
8282,6901,3551
8283,5696,4739
8284,5696,4739
8285,6414,5792
8286,6699,5870
8287,6693,3875
8288,5460,6454
8289,6699,5870
8290,6284,4909
8291,5460,6454
8292,6414,4027
8293,6288,3181
8294,6284,4909
8295,6693,3875
8296,6699,5889
8297,6089,4831
8298,6706,4656
8299,6333,3209
8300,6288,4492
8301,6391,6745
8302,6288,4492
8303,6428,6678
8304,6562,3744
8305,5942,5562
8306,6401,4508
8307,6414,5512
8308,5942,5562
8309,6089,4637
8310,5062,5780
8311,6288,5707
8312,6731,6635
8313,6333,3235
8314,6581,6633
8315,6089,4637
8316,6581,6633
8317,6089,4637
8318,5062,5780
8319,6224,5580
8320,6224,5580
8321,5989,4742
8322,5989,4742
8323,6706,5519
8324,6706,2725
8325,6291,3795
8326,6706,5519
8327,6428,6624
8328,6291,3795
8329,6428,6624
8330,6414,3476
8331,6651,2105
8332,6706,5807
8333,6651,2105
8334,6706,5807
8335,6651,2105
8336,6651,2105
8337,5989,4769
8338,5989,3211
8339,5989,1874
8340,6562,3665
8341,5002,3897
8342,6089,4950
8343,6055,3796
8344,6868,5200
8345,5002,5051
8346,6562,3733
8347,6314,5723
8348,6314,5723
8349,6693,6019
8350,6314,2182
8351,6693,6019
8352,5251,5646
8353,5460,6695
8354,5989,3059
8355,6428,6692
8356,6428,6692
8357,6731,6636
8358,5989,2493
8359,6900,6025
8360,6900,6025
8361,6900,6025
8362,6706,4462
8363,6333,4590
8364,6401,4417
8365,6651,5072
8366,6401,4417
8367,6428,2110
8368,6900,5971
8369,6706,4462
8370,6401,4417
8371,6706,4462
8372,6401,4417
8373,6706,4462
8374,6430,3193
8375,6055,3337
8376,107,5912
8377,6333,5722
8378,6314,4933
8379,6314,4933
8380,6314,2935
8381,5685,5073
8382,107,5912
8383,5685,5073
8384,6699,4282
8385,6400,3264
8386,6333,3519
8387,6333,3069
8388,6333,3807
8389,6453,5007
8390,6453,5007
8391,6706,2819
8392,6651,5077
8393,6428,6670
8394,6428,6670
8395,6428,6670
8396,6706,2819
8397,6428,6670
8398,6288,6791
8399,6428,6707
8400,6428,6707
8401,6400,3271
8402,6428,6707
8403,6706,6656
8404,6937,5197
8405,5002,5450
8406,6055,6431
8407,6867,3378
8408,6562,6773
8409,5989,6675
8410,6706,4612
8411,5002,5450
8412,6937,5197
8413,6055,6618
8414,6055,6618
8415,6453,6662
8416,5002,3150
8417,6900,6777
8418,6699,1922
8419,6699,1922
8420,6287,2005
8421,6564,3539
8422,6564,3539
8423,5460,3365
8424,6651,3902
8425,6706,6614
8426,6699,2561
8427,6939,4569
8428,6651,6740
8429,6699,5945
8430,6939,4569
8431,6651,6733
8432,6428,5891
8433,6959,6037
8434,6959,3829
8435,6651,4274
8436,6959,3829
8437,5942,3129
8438,6651,6733
8439,6401,2660
8440,6401,6772
8441,6651,3835
8442,6651,5186
8443,6959,4988
8444,6453,1906
8445,6959,5243
8446,6868,4880
8447,6651,5424
8448,6538,3710
8449,6959,5243
8450,6959,4988
8451,6453,1906
8452,6401,2660
8453,6959,5911
8454,6959,5911
8455,6967,6497
8456,6941,3721
8457,6941,3721
8458,6651,2176
8459,6691,4794
8460,6691,4794
8461,3911,6762
8462,6288,5928
8463,6651,2176
8464,6900,3565
8465,6900,3565
8466,6900,3565
8467,6900,3565
8468,6988,6774
8469,6651,5224
8470,6699,3289
8471,6428,5915
8472,7028,5972
8473,5921,6017
8474,6651,6027
8475,6651,5959
8476,6651,5959
8477,6651,5959
8478,6428,4888
8479,6430,6792
8480,6288,3148
8481,5989,5934
8482,6651,6626
8483,6651,3989
8484,6562,5032
8485,6288,5893
8486,6288,3148
8487,6562,3836
8488,6651,4349
8489,6288,5893
8490,6429,2060
8491,6562,3836
8492,6562,6126
8493,6288,5739
8494,6868,4154
8495,6651,2795
8496,6562,5844
8497,6562,3879
8498,6428,5958
8499,6288,5739
8500,6430,5074
8501,6770,1956
8502,6770,1956
8503,6414,5343
8504,6430,5074
8505,6699,4061
8506,6988,3778
8507,6901,5756
8508,6901,3803
8509,6731,6720
8510,6699,5476
8511,6939,5855
8512,6901,3803
8513,6699,5457
8514,6699,5435
8515,6699,5435
8516,6699,5970
8517,6453,6827
8518,5989,6781
8519,6428,6575
8520,6937,5782
8521,5921,6035
8522,5989,3790
8523,5989,5469
8524,6937,5782
8525,5921,6035
8526,6937,6059
8527,6699,6030
8528,6937,3395
8529,6414,5368
8530,6731,4884
8531,5942,6145
8532,6414,2073
8533,6699,5162
8534,6699,5162
8535,6400,6889
8536,6429,3912
8537,6651,4093
8538,6562,3731
8539,6430,6031
8540,6400,6889
8541,6400,6889
8542,6651,4093
8543,7010,6888
8544,6691,5339
8545,6284,6075
8546,6564,3699
8547,6924,4943
8548,6706,5509
8549,6779,6824
8550,6909,5548
8551,6706,6870
8552,6967,6701
8553,6967,6701
8554,6699,6057
8555,7082,4190
8556,6288,6806
8557,6699,6125
8558,5989,5389
8559,5989,5389
8560,6699,4396
8561,6699,6125
8562,5989,6014
8563,5989,4152
8564,6699,2571
8565,5989,6123
8566,6699,2571
8567,6699,2571
8568,6699,3990
8569,5388,5226
8570,6453,6060
8571,6699,3990
8572,6909,3448
8573,6967,5241
8574,6808,5037
8575,6562,3504
8576,5942,3133
8577,6400,5070
8578,6691,2388
8579,5942,3133
8580,6562,3504
8581,6400,5070
8582,6562,3810
8583,6428,6076
8584,6400,5216
8585,6400,5216
8586,6898,6073
8587,6967,6890
8588,6909,5268
8589,6285,6972
8590,6285,6972
8591,6288,6848
8592,6909,5104
8593,6285,6972
8594,7028,6887
8595,6699,6074
8596,6981,5923
8597,6428,3978
8598,6884,6920
8599,7028,5160
8600,6924,6903
8601,6924,6147
8602,6924,6147
8603,6900,6869
8604,6924,6147
8605,6900,6869
8606,6900,6869
8607,6939,4881
8608,5685,5195
8609,1845,6167
8610,6939,4343
8611,6699,5511
8612,6939,4343
8613,1846,4179
8614,5942,6148
8615,6939,4343
8616,1846,4179
8617,1846,4179
8618,1846,4189
8619,5921,5581
8620,6924,5485
8621,6937,2239
8622,1846,4189
8623,6651,2897
8624,6924,5485
8625,6401,6927
8626,6690,5227
8627,1846,4189
8628,6699,5215
8629,152,4235
8630,6690,5832
8631,6562,3894
8632,6699,4194
8633,6690,5832
8634,1396,5141
8635,5921,6144
8636,6055,5342
8637,1396,5141
8638,6699,6951
8639,6967,6099
8640,6391,6837
8641,6699,6951
8642,3478,4031
8643,6679,6021
8644,6967,6798
8645,6988,7026
8646,6400,5449
8647,6429,4345
8648,6429,1926
8649,3911,3968
8650,6429,4345
8651,6428,6723
8652,3911,3968
8653,6400,5322
8654,6284,6011
8655,6770,2068
8656,3478,5910
8657,6937,5515
8658,6937,5515
8659,6967,4454
8660,3478,5910
8661,3478,5910
8662,5989,2485
8663,6679,4536
8664,3478,5910
8665,6400,5313
8666,6400,5313
8667,5685,5204
8668,6981,7049
8669,6981,7049
8670,6699,4071
8671,6699,6966
8672,5989,3477
8673,6988,3627
8674,6967,6799
8675,3508,3975
8676,6055,7002
8677,6967,5099
8678,3508,4479
8679,3508,3975
8680,5989,3880
8681,3508,4479
8682,107,4106
8683,6924,4217
8684,6924,4217
8685,6924,5546
8686,6706,6801
8687,6706,4904
8688,3508,4059
8689,1845,5321
8690,1846,4087
8691,1846,4087
8692,1845,5321
8693,6429,4522
